ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources
ARDS_POI:02422	Lisofylline for early treatment of ALI/ARDS							POI_intervention	11902249	1
ARDS_POI:02423	No difference in 28-day mortality							POI_outcome	11902249	1
ARDS_POI:02424	Early intubation	intubation-timing	Intubation within 24 hours of ICU admission for critically ill COVID-19 patients		U07.1	D000086382	C5203680	POI_intervention	33766109	1
ARDS_POI:02425	Null effect on mortality					D008875	C0027051	POI_outcome	33766109	1
ARDS_POI:02426	Critically ill COVID-19 patients					D000086382	C5203680	POI_context	33766109	1
ARDS_POI:02427	Preload defect in septic shock							POI_mechanism	10559099	1
ARDS_POI:02428	Reduced left ventricular end-diastolic volume							POI_mechanism	10559099	1
ARDS_POI:02429	Fluid resuscitation insufficient in sepsis							POI_mechanism	10559099	1
ARDS_POI:02430	Left ventricular systolic dysfunction in sepsis							POI_mechanism	10559099	1
ARDS_POI:02431	Poor recovery from septic shock							POI_outcome	10559099	1
ARDS_POI:02432	Individualised PEEP titration and alveolar recruitment in COVID-19 ARDS	ards-ventilation-strategy	Individualized ventilation strategy combining PEEP titration to best respiratory system compliance and assessment of alveolar recruitment in patients with COVID-19-induced ARDS.		DOID:11394	D012128	C0035222	POI_intervention	32697482	1
ARDS_POI:02433	Improved oxygenation and ventilation distribution							POI_outcome	32697482	1
ARDS_POI:02434	Ventilation-perfusion mismatch in COVID-19 ARDS							POI_mechanism	32697482	1
ARDS_POI:02435	Elevated FiO2 requirement							POI_outcome	32697482	1
ARDS_POI:02436	Covid 19 Ards High Recruitment Potential	biological-process						POI_mechanism	32697482	1
ARDS_POI:02437	Sarilumab	interleukin-6-receptor-antagonist	Monoclonal antibody interleukin-6 receptor inhibitor			D001293	C0050565	POI_intervention	33676590	1
ARDS_POI:02438	Sarilumab 400 mg IV					D001293	C0050565	POI_intervention	33676590	1
ARDS_POI:02439	Sarilumab 200 mg IV					D001293	C0050565	POI_intervention	33676590	1
ARDS_POI:02440	Time to 2-point clinical improvement							POI_outcome	33676590	1
ARDS_POI:02441	Proportion alive at day 29							POI_outcome	33676590	1
ARDS_POI:02442	Severe or critical COVID-19							POI_population	33676590	1
ARDS_POI:02443	high frequency oscillation	ventilation-strategy	High frequency oscillatory ventilation for acute lung injury and ARDS.	HFOV	DOID:11394	D012128	C0035222	POI_intervention	20483951	1
ARDS_POI:02444	Improved oxygenation index							POI_outcome	20483951	1
ARDS_POI:02445	High mean airway pressure with HFO							POI_mechanism	20483951	1
ARDS_POI:02446	Increased oxygenation index							POI_mechanism	20483951	1
ARDS_POI:02447	individualised open-lung approach during one-lung ventilation	ARDS_POI:01066	Individualised ventilation strategy during one-lung ventilation combining alveolar recruitment manoeuvre to 40 cmH2O with PEEP titrated to best respiratory system compliance plus postop HFNO.	iOLA	DOID:11394	D012128	C0035222	POI_intervention	16352797	1
ARDS_POI:02448	Individualised OLA during OLV							POI_intervention	16352797	1
ARDS_POI:02449	Reduced severe PPCs within 7 days					D011656	C0032943	POI_outcome	16352797	1
ARDS_POI:02450	Incidence of severe sepsis in Finland							POI_outcome	17225161	1
ARDS_POI:02451	0.38 per 1,000 adult population							POI_outcome	17225161	1
ARDS_POI:02452	Finland					D005260	C0015685	POI_context	17225161	1
ARDS_POI:02453	HFNC + NIV preoxygenation	preoxygenation-strategy	Preoxygenation using high-flow nasal cannula oxygen combined with non-invasive ventilation, for hypoxaemic patients requiring intubation in the ICU.					POI_intervention	27730283	1
ARDS_POI:02454	HFNC + NIV preoxygenation							POI_intervention	27730283	1
ARDS_POI:02455	Reduced oxygen desaturation during intubation							POI_outcome	27730283	1
ARDS_POI:02456	Alveolar recruitment with NIV preoxygenation							POI_mechanism	27730283	1
ARDS_POI:02457	Hypoxaemic respiratory failure							POI_population	27730283	1
ARDS_POI:02458	Intubation					D007333	C0021311	POI_context	27730283	1
ARDS_POI:02459	Apnoeic Oxygenation Hfnc	biological-process						POI_mechanism	27730283	1
ARDS_POI:02460	Alveolar Recruitment Niv	biological-process						POI_mechanism	27730283	1
ARDS_POI:02461	Preoxygenation Hypoxaemia Prevention	biological-process						POI_mechanism	27730283	1
ARDS_POI:02462	proinflammatory cytokine-primed neutrophils in ARDS	neutrophil-mediated-inflammatory-response	Proinflammatory cytokine-primed neutrophils exhibit inappropriate adhesion and transendothelial migration, contributing to ARDS-associated lung injury.		DOID:11394	D012128	C0035222	POI_mechanism	8810592	1
ARDS_POI:02463	Inappropriate neutrophil adhesion and transendothelial migration							POI_mechanism	8810592	1
ARDS_POI:02464	Cytokine priming of neutrophils							POI_mechanism	8810592	1
ARDS_POI:02465	ARDS-associated lung injury				DOID:11394	D012128	C0035222	POI_outcome	8810592	1
ARDS_POI:02466	Reduced pulmonary complications					D011656	C0032943	POI_outcome	26181219	1
ARDS_POI:02467	Non-ARDS patients							POI_population	26181219	1
ARDS_POI:02468	Pressure-limited ventilation							POI_intervention	8814466	1
ARDS_POI:02469	Extracorporeal lung assist							POI_intervention	8814466	1
ARDS_POI:02470	Unchanged mortality in ARDS					D012128	C0035222	POI_outcome	8814466	1
ARDS_POI:02471	decremental PEEP in acute lung injury	ARDS_POI:01066	Decreasing PEEP in 5 cmH2O steps from 20/15 to 0 cmH2O in patients with acute lung injury to determine alveolar derecruitment and optimal PEEP.		DOID:11394	D012128	C0035222	POI_intervention	11549535	1
ARDS_POI:02472	Alveolar derecruitment with decremental PEEP							POI_mechanism	11549535	1
ARDS_POI:02473	Heterogeneity of alveolar opening pressures							POI_mechanism	11549535	1
ARDS_POI:02474	Compliance above LIP reflects recruitable lung							POI_mechanism	11549535	1
ARDS_POI:02475	Respiratory physiotherapy	postoperative-complication-prevention	Respiratory physiotherapy techniques including deep breathing, directed cough, and postural drainage to prevent pulmonary complications after abdominal surgery.			D011656	C0032943	POI_intervention	17167013	1
ARDS_POI:02476	Reduced pulmonary complications after abdominal surgery					D011656	C0032943	POI_outcome	17167013	1
ARDS_POI:02477	Critical illness in COVID-19							POI_population	32631393	1
ARDS_POI:02478	High 60-day mortality							POI_outcome	32631393	1
ARDS_POI:02479	Coagulopathy							POI_outcome	32631393	1
ARDS_POI:02480	Acute cardiac injury							POI_outcome	32631393	1
ARDS_POI:02481	Prolonged SARS-CoV-2 RNA clearance							POI_outcome	32631393	1
ARDS_POI:02482	Survival without supplemental oxygen or on ventilator at 30 days							POI_outcome	16137357	1
ARDS_POI:02483	Mortality							POI_outcome	11897644|16137357|21666446	3
ARDS_POI:02484	Oxygenation index response							POI_outcome	16137357	1
ARDS_POI:02485	pulmonary function and health-related quality of life in ARDS survivors	pulmonary-function	Assessment of pulmonary function abnormalities and their relationship to health-related quality of life in survivors of acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_outcome	12493646	1
ARDS_POI:02486	Pulmonary diffusion impairment							POI_outcome	12493646	1
ARDS_POI:02487	Airflow obstruction							POI_outcome	12493646	1
ARDS_POI:02488	Chest wall restriction							POI_outcome	12493646	1
ARDS_POI:02489	Depression and anxiety in post-ARDS							POI_outcome	12493646	1
ARDS_POI:02490	Physical function limitation post-ARDS							POI_outcome	12493646	1
ARDS_POI:02491	Decreased quality of life in physical function							POI_outcome	12493646	1
ARDS_POI:02492	Normal emotional function post-ARDS							POI_outcome	12493646	1
ARDS_POI:02493	Post-ARDS context							POI_context	12493646	1
ARDS_POI:02494	high tidal volume ventilation	mechanical-ventilation-strategy	Ventilation with high tidal volumes, identified as an independent risk factor for developing acute lung injury in patients with severe brain injury.		DOID:11394	D012128	C0035222	POI_risk_factor	17568331	1
ARDS_POI:02495	High respiratory rate ventilation							POI_intervention	17568331	1
ARDS_POI:02496	Development of acute lung injury					D000740	C0001421	POI_outcome	17568331	1
ARDS_POI:02497	Severe brain injury					D001927	C0006104	POI_context	17568331	1
ARDS_POI:02498	Severe Brain Injury Susceptibility	biological-process						POI_mechanism	17568331	1
ARDS_POI:02499	therapeutic hypercapnia	respiratory-therapy	Supplemental carbon dioxide administration to critically ill patients to raise CO2 concentrations and promote the protective effects of hypercapnia while reducing the injurious effects of hypocapnia.			D006701	C0020633	POI_intervention	10520649	1
ARDS_POI:02500	Protective effects of hypercapnia							POI_mechanism	10520649	1
ARDS_POI:02501	Injurious effects of hypocapnia							POI_mechanism	10520649	1
ARDS_POI:02502	Reduced organ injury							POI_outcome	10520649	1
ARDS_POI:02503	Organ injury							POI_outcome	10520649	1
ARDS_POI:02504	Improved survival to hospital discharge							POI_outcome	9315812	1
ARDS_POI:02505	airway pressure release ventilation	ARDS_POI:01066	Airway pressure release ventilation mode, with lower airway pressures and improved oxygenation parameters compared to volume-controlled inverse ratio ventilation in patients with acute lung injury.	APRV	DOID:11394	D012128	C0035222	POI_intervention	8004312	1
ARDS_POI:02506	Airway pressure release ventilation							POI_intervention	8004312	1
ARDS_POI:02507	Improved oxygenation parameters							POI_outcome	8004312	1
ARDS_POI:02508	Lower airway pressures							POI_outcome	8004312	1
ARDS_POI:02509	Cooling for febrile critically ill patients	temperature-regulation-therapy	Cooling to reduce oxygen consumption and cardiac output in febrile critically ill patients, potentially facilitating resuscitation and preventing hypoxic injury.			D005334	C0015967	POI_intervention	7812538	1
ARDS_POI:02510	Cooling febrile critically ill patients							POI_intervention	7812538	1
ARDS_POI:02511	Reduced oxygen consumption							POI_outcome	7812538	1
ARDS_POI:02512	Reduced cardiac output							POI_outcome	7812538	1
ARDS_POI:02513	Hypoxia prevention							POI_mechanism	7812538	1
ARDS_POI:02514	Febrile critically ill patients							POI_population	7812538	1
ARDS_POI:02515	Limited oxygen delivery							POI_context	7812538	1
ARDS_POI:02516	Oxygen Consumption Reduction	biological-process						POI_mechanism	7812538	1
ARDS_POI:02517	Cardiac Output Reduction	biological-process						POI_mechanism	7812538	1
ARDS_POI:02518	recombinant factor VIIa	hemostatic-agent	Recombinant factor VIIa, a hemostatic agent approved for hemophilia, increasingly used for off-label indications.	rFVIIa		D050280	C0053666	POI_intervention	21502651	1
ARDS_POI:02519	Recombinant factor VIIa					D050280	C0053666	POI_intervention	21502651	1
ARDS_POI:02520	Arterial thromboembolism							POI_outcome	21502651	1
ARDS_POI:02521	ARDS incidence reduction					D012128	C0035222	POI_outcome	21502651	1
ARDS_POI:02522	Intracranial hemorrhage					D006265		POI_context	21502651	1
ARDS_POI:02523	Body trauma							POI_context	21502651	1
ARDS_POI:02524	trauma-associated acute lung injury	ARDS_POI:01026	Acute lung injury caused by trauma, with less severe lung epithelial and endothelial injury compared to other causes of acute lung injury.		DOID:11394	D012128	C0035222	POI_population	17944012	1
ARDS_POI:02525	Reduced mortality at 90 days							POI_outcome	17944012	1
ARDS_POI:02526	Less severe lung epithelial injury							POI_mechanism	17944012	1
ARDS_POI:02527	Less severe lung endothelial injury							POI_mechanism	17944012	1
ARDS_POI:02528	Lung Epithelial Injury	biological-process						POI_mechanism	17944012	1
ARDS_POI:02529	Lung Endothelial Injury	biological-process						POI_mechanism	17944012	1
ARDS_POI:02530	Biomarkers Of Lung Injury	biological-process						POI_mechanism	17944012	1
ARDS_POI:02531	depression and physical impairment after acute lung injury	post-ards-complication	Depressive symptoms and impaired physical function are common and long-lasting sequelae in acute lung injury survivors.		DOID:11394	D012128	C0035222	POI_outcome	22161158	1
ARDS_POI:02532	Depression after acute lung injury							POI_outcome	22161158	1
ARDS_POI:02533	Impaired physical function after acute lung injury							POI_outcome	22161158	1
ARDS_POI:02534	Survivors of acute lung injury							POI_population	22161158	1
ARDS_POI:02535	time-cycled inspiratory pressure support ventilation	noninvasive-ventilation-strategy	Time-cycled expiratory trigger during noninvasive inspiratory pressure support ventilation to improve patient-ventilator synchronization in the presence of mask air leaks.	NIPSVtc	DOID:11394	D012128	C0035222	POI_intervention	10470568	1
ARDS_POI:02536	Time-cycled inspiratory pressure support ventilation							POI_intervention	10470568	1
ARDS_POI:02537	Improved patient-ventilator synchronization							POI_outcome	10470568	1
ARDS_POI:02538	Mask air leaks							POI_context	10470568	1
ARDS_POI:02539	Time-cycled expiratory trigger							POI_mechanism	10470568	1
ARDS_POI:02540	Expiratory Trigger Cycling Disruption	biological-process						POI_mechanism	10470568	1
ARDS_POI:02541	Time Cycled Vs Flow Cycled Expiratory Trigger	biological-process						POI_mechanism	10470568	1
ARDS_POI:02542	Restrictive oxygen target (Pao2 9-10 kPa)	oxygen-therapy	Targeting partial pressure of arterial oxygen (Pao2) of 9 to 10 kPa (68 to 75 mmHg) during mechanical ventilation of comatose cardiac arrest survivors.			D003142	C0428977	POI_intervention	36027567	1
ARDS_POI:02543	Composite of death or severe disability/coma at 90 days							POI_outcome	36027567	1
ARDS_POI:02544	Comatose survivors of out-of-hospital cardiac arrest					D003142	C0428977	POI_population	36027567	1
ARDS_POI:02545	elevated procollagen III levels in ARDS BALF	ards-biomarker	Increased N-terminal procollagen III peptide levels in bronchoalveolar lavage fluid associated with increased risk of mortality in patients with adult respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_outcome	7985891	1
ARDS_POI:02546	Elevated procollagen III levels in ARDS BALF							POI_outcome	7985891	1
ARDS_POI:02547	Increased risk of death in ARDS							POI_outcome	7985891	1
ARDS_POI:02548	Inhaled sevoflurane	sedative-agent	Inhaled sevoflurane for sedation in acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	27611637	1
ARDS_POI:02549	Reduced inflammation in ARDS							POI_outcome	27611637	1
ARDS_POI:02550	Alveolar Edema Reduction	biological-process						POI_mechanism	27611637	1
ARDS_POI:02551	Inflammation Reduction	biological-process						POI_mechanism	27611637	1
ARDS_POI:02552	acute respiratory failure in critically ill patients	ARDS_POI:01520	Condition characterized by impaired gas exchange (PaO2/FiO2 <200 mmHg) requiring respiratory support in critically ill ICU patients.	ARF	DOID:11394	D012128	C0035222	POI_disease	12006450	1
ARDS_POI:02553	Infection acquired in ICU							POI_mechanism	12006450	1
ARDS_POI:02554	Infection on ICU admission							POI_mechanism	12006450	1
ARDS_POI:02555	Neurologic failure on ICU admission							POI_mechanism	12006450	1
ARDS_POI:02556	Older age							POI_mechanism	12006450	1
ARDS_POI:02557	Multiple organ failure in ICU							POI_mechanism	12006450	1
ARDS_POI:02558	History of hematologic malignancy							POI_mechanism	12006450	1
ARDS_POI:02559	Chronic renal failure							POI_mechanism	12006450	1
ARDS_POI:02560	Liver cirrhosis							POI_mechanism	12006450	1
ARDS_POI:02561	Circulatory shock on ICU admission							POI_mechanism	12006450	1
ARDS_POI:02562	Increased risk of ARF development							POI_outcome	12006450	1
ARDS_POI:02563	Increased risk of ARF mortality							POI_outcome	12006450	1
ARDS_POI:02564	ARDS on mechanical ventilation					D012128	C0035222	POI_population	10852771	1
ARDS_POI:02565	Elevated incidence of ventilator-associated pneumonia					D011656	C0032943	POI_outcome	10852771	1
ARDS_POI:02566	Prolonged mechanical ventilation duration							POI_outcome	10852771	1
ARDS_POI:02567	Ventilator-associated pneumonia in ARDS					D011656	C0032943	POI_intervention	10852771	1
ARDS_POI:02568	PEEP titration guided by respiratory system compliance in ARDS	ARDS_POI:01066	Individualised PEEP titration guided by respiratory system compliance to optimise alveolar recruitment in ARDS.		DOID:11394	D012128	C0035222	POI_intervention	8111581	1
ARDS_POI:02569	Variable alveolar recruitment with PEEP							POI_mechanism	8111581	1
ARDS_POI:02570	Convex V-P curve indicates hyperinflation							POI_mechanism	8111581	1
ARDS_POI:02571	Limited PEEP benefit							POI_mechanism	8111581	1
ARDS_POI:02572	Concave V-P curve indicates alveolar recruitment							POI_mechanism	8111581	1
ARDS_POI:02573	Enhanced PEEP benefit							POI_mechanism	8111581	1
ARDS_POI:02574	Reduced intubation at 28 days							POI_outcome	27245914	1
ARDS_POI:02575	Non-invasive ventilation during acute respiratory failure							POI_intervention	27245914	1
ARDS_POI:02576	Increased intubation at 28 days							POI_outcome	27245914	1
ARDS_POI:02577	Immunocompromised							POI_population	27245914	1
ARDS_POI:02578	Neuromuscular blocking agents in ARDS	medication-for-ARDS-treatment	48-hour infusion of cisatracurium besylate neuromuscular blockade for treatment of ARDS.		DOID:11394	D012128	C0035222	POI_intervention	23497608	1
ARDS_POI:02579	Cisatracurium besylate neuromuscular blockade					D000908	C0028837	POI_intervention	23497608	1
ARDS_POI:02580	No effect on duration of mechanical ventilation							POI_outcome	23497608	1
ARDS_POI:02581	No effect on ICU-acquired weakness							POI_outcome	23497608	1
ARDS_POI:02582	Extracorporeal lung assist for ARDS	ARDS_POI:01032	Use of extracorporeal lung assist (ECLA) in the management of severe ARDS.		DOID:11394	D012128	C0035222	POI_intervention	22948576	1
ARDS_POI:02583	Extracorporeal lung assist (ECLA) during ARDS							POI_intervention	22948576	1
ARDS_POI:02584	Long-term outcomes of ARDS survivors							POI_outcome	22948576	1
ARDS_POI:02585	ARDS due to H1N1 influenza					D006820	C0020362	POI_context	22948576	1
ARDS_POI:02586	Recruitment maneuvers in ARDS							POI_intervention	11790648	1
ARDS_POI:02587	No short-term oxygenation benefit							POI_outcome	11790648	1
ARDS_POI:02588	Redistribution of ventilation/perfusion							POI_mechanism	11790648	1
ARDS_POI:02589	Regional Alveolar Overdistension	biological-process						POI_mechanism	11790648	1
ARDS_POI:02590	Limiting plateau pressure during mechanical ventilation	ARDS_POI:01066	Maintaining end-inspiratory plateau pressure (Pplat) below 35 cmH2O to prevent barotrauma in ARDS patients.		DOID:11394	D012128	C0035222	POI_intervention	11967593	1
ARDS_POI:02591	High airway pressure leads to barotrauma							POI_mechanism	11967593	1
ARDS_POI:02592	Barotrauma incidence in ARDS					D012128	C0035222	POI_outcome	11967593	1
ARDS_POI:02593	Limiting plateau pressure							POI_intervention	11967593	1
ARDS_POI:02594	Reduced 30-day mortality					D008875	C0026769	POI_outcome	12897997	1
ARDS_POI:02595	Extrinsic PEEP titration to optimal level							POI_intervention	8636518	1
ARDS_POI:02596	Reduction in inefficient inspiratory efforts							POI_outcome	8636518	1
ARDS_POI:02597	COPD-related intrinsic PEEP							POI_mechanism	8636518	1
ARDS_POI:02598	Inefficient inspiratory efforts							POI_mechanism	8636518	1
ARDS_POI:02599	COPD with acute respiratory failure							POI_context	8636518	1
ARDS_POI:02600	extracorporeal membrane oxygenation	organ-support-therapy	Extracorporeal membrane oxygenation to support gas exchange in patients with acute lung injury due to H1N1 influenza.	ECMO	DOID:11394	D012128	C0035222	POI_intervention	23406535	1
ARDS_POI:02601	Reduced in-hospital mortality in H1N1-associated ARDS					D008171	C0871468	POI_outcome	23406535	1
ARDS_POI:02602	Acute lung injury due to H1N1 influenza					D006523		POI_disease	23406535	1
ARDS_POI:02603	PEEP in acute lung injury	ARDS_POI:01066	Application of positive end-expiratory pressure (PEEP) in patients with acute lung injury to recruit collapsed alveoli and improve respiratory system mechanics.		DOID:11394	D012128	C0035222	POI_intervention	7633703	1
ARDS_POI:02604	Dependent lung atelectasis in ALI							POI_mechanism	7633703	1
ARDS_POI:02605	Improved lung mechanics with PEEP							POI_outcome	7633703	1
ARDS_POI:02606	Hydrocortisone treatment in sepsis-associated ARDS	ARDS_POI:02339	Intravenous hydrocortisone 50mg every 6 hours in adults with sepsis-associated acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	27741949	1
ARDS_POI:02607	Hydrocortisone treatment in sepsis-associated ARDS							POI_intervention	27741949	1
ARDS_POI:02608	Improved pulmonary physiology							POI_outcome	27741949	1
ARDS_POI:02609	No change in 28-day mortality							POI_outcome	27741949	1
ARDS_POI:02610	Increased hyperglycemia							POI_intervention	27741949	1
ARDS_POI:02611	Pulmonary Function Improvement Corticosteroids	biological-process						POI_mechanism	27741949	1
ARDS_POI:02612	Mortality Reduction Corticosteroids Sepsis Ards	biological-process						POI_mechanism	27741949	1
ARDS_POI:02613	intensive care management for severe COVID-19	intensive-care-strategy	ICU management including invasive mechanical ventilation, prone positioning, and ECMO for patients with severe COVID-19 requiring ICU admission.		DOID:0080600	D000086382	C5203670	POI_intervention	32278670	1
ARDS_POI:02614	Intensive care management for severe COVID-19							POI_intervention	32278670	1
ARDS_POI:02615	Reduced 15-day ICU mortality							POI_outcome	32278670	1
ARDS_POI:02616	Severe COVID-19 requiring ICU					D000086382	C5203670	POI_context	32278670	1
ARDS_POI:02617	neurally adjusted ventilatory assist (NAVA)	mechanical-ventilation-mode	Ventilation mode where assistance is provided in proportion to diaphragm electrical activity.			D053120	C0199926	POI_intervention	18629471	1
ARDS_POI:02618	Neurally adjusted ventilatory assist (NAVA)					D053120	C0199926	POI_intervention	18629471	1
ARDS_POI:02619	Reduced patient-ventilator asynchrony							POI_outcome	18629471|22406958	2
ARDS_POI:02620	Prevention of over-assistance							POI_mechanism	18629471	1
ARDS_POI:02621	Patient Ventilator Asynchrony Avoidance	biological-process						POI_mechanism	18629471	1
ARDS_POI:02622	Over Assistance Prevention	biological-process						POI_mechanism	18629471	1
ARDS_POI:02623	Improved outcome							POI_outcome	21424246	1
ARDS_POI:02624	Postoperative context							POI_context	21424246	1
ARDS_POI:02625	Dedicated NIV ventilators	noninvasive-ventilation-device	Ventilators designed specifically for noninvasive ventilation, providing better patient-ventilator synchrony than ICU and transport ventilators.					POI_intervention	22406958	1
ARDS_POI:02626	NIV algorithm compensation							POI_mechanism	22406958	1
ARDS_POI:02627	Reduced auto-triggering							POI_outcome	22406958	1
ARDS_POI:02628	Auto Triggering	biological-process						POI_mechanism	22406958	1
ARDS_POI:02629	Delayed Cycling	biological-process						POI_mechanism	22406958	1
ARDS_POI:02630	Inspiratory Leak Compensation	biological-process						POI_mechanism	22406958	1
ARDS_POI:02631	Expiratory Leak Compensation	biological-process						POI_mechanism	22406958	1
ARDS_POI:02632	Recruitment maneuvers during endotracheal suctioning	ARDS_POI:02328	Performing alveolar recruitment maneuvers (40 cmH2O pressure-supported breaths) during endotracheal suctioning to prevent suctioning-induced alveolar derecruitment in acute lung injury.		DOID:11394	D012128	C0035222	POI_intervention	12615633	1
ARDS_POI:02633	Alveolar recruitment with pressure support							POI_mechanism	12615633	1
ARDS_POI:02634	Reduced alveolar derecruitment during suctioning							POI_outcome	12615633	1
ARDS_POI:02635	Dependent lung atelectasis from suctioning							POI_mechanism	12615633	1
ARDS_POI:02636	early predictors of mechanical ventilation in Guillain-Barré syndrome	prediction-model	Multivariate model identifying 6 early predictors (time to admission <7d, inability to cough/stand/lift elbows or head, liver enzyme increases) that identify Guillain-Barré patients at high risk of requiring mechanical ventilation.			D006111	C0342863	POI_prediction	12545029	1
ARDS_POI:02637	Early predictors of respiratory failure in Guillain-Barré							POI_mechanism	12545029	1
ARDS_POI:02638	Close monitoring and early ventilation for high-risk Guillain-Barré							POI_intervention	12545029	1
ARDS_POI:02639	Respiratory muscle weakness in Guillain-Barré syndrome							POI_mechanism	12545029	1
ARDS_POI:02640	Respiratory failure in Guillain-Barré syndrome					D006111	C0342863	POI_outcome	12545029	1
ARDS_POI:02641	Guillain-Barré syndrome					D006111	C0342863	POI_context	12545029	1
ARDS_POI:02642	Critically ill COVID-19					D015424	C1708140	POI_disease	32410714	1
ARDS_POI:02643	Cardiac injury							POI_outcome	32410714	1
ARDS_POI:02644	Lymphocytopenia							POI_outcome	32410714	1
ARDS_POI:02645	Body mass index	clinical-characteristic	Body mass index as a prognostic factor in acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_population	28222804	1
ARDS_POI:02646	Underweight BMI							POI_intervention	28222804	1
ARDS_POI:02647	Obesity BMI							POI_intervention	28222804	1
ARDS_POI:02648	Morbid obesity BMI							POI_intervention	28222804	1
ARDS_POI:02649	Increased ventilator-free days in ARDS					D012128	C0035222	POI_outcome	28222804	1
ARDS_POI:02650	Gas exchange support with ECLS							POI_mechanism	33140180	1
ARDS_POI:02651	Blood oxygenation with ECMO							POI_mechanism	33140180	1
ARDS_POI:02652	CO2 elimination with ECCO2R							POI_mechanism	33140180	1
ARDS_POI:02653	Facilitation of lung-protective ventilation with ECCO2R							POI_mechanism	33140180	1
ARDS_POI:02654	Extracorporeal carbon dioxide removal							POI_intervention	33140180	1
ARDS_POI:02655	pulmonary vascular dysfunction	pulmonary-vascular-disease	Elevation in pulmonary artery pressure and pulmonary vascular resistance in the setting of acute lung injury.		DOID:11394	D012128	C0035222	POI_mechanism	20558628	1
ARDS_POI:02656	Elevated pulmonary artery pressure							POI_mechanism	20558628	1
ARDS_POI:02657	Increased right ventricular afterload							POI_mechanism	20558628	1
ARDS_POI:02658	Increased 60-day mortality in ALI					D012128	C0035222	POI_outcome	20558628	1
ARDS_POI:02659	Reduced ventilator- and ICU-free days in ALI							POI_outcome	20558628	1
ARDS_POI:02660	awake prone positioning with HFNO	ventilation-adjunct-therapy	Prone positioning while awake as an adjunct to high-flow nasal oxygen therapy in COVID-19 patients with acute respiratory failure.	awake-PP	DOID:11394	D012128	C0035222	POI_intervention	33023669	1
ARDS_POI:02661	Awake prone positioning + HFNO							POI_intervention	33023669	1
ARDS_POI:02662	No reduction in intubation risk							POI_outcome	33023669	1
ARDS_POI:02663	Delayed intubation timing							POI_outcome	33023669	1
ARDS_POI:02664	COVID-19 acute respiratory failure					D011654	C0013128	POI_population	33023669	1
ARDS_POI:02665	High-flow nasal oxygen therapy							POI_intervention	33023669	1
ARDS_POI:02666	Acute respiratory distress syndrome				DOID:11394	D012128	C0035222	POI_disease	10501746	1
ARDS_POI:02667	Unilateral lung injury							POI_intervention	10501746	1
ARDS_POI:02668	Reduced mortality compared to ARDS							POI_outcome	10501746	1
ARDS_POI:02669	Hypoxemic ventilated patients							POI_population	10501746	1
ARDS_POI:02670	Aspirin for ARDS prevention	pharmacologic-intervention	Administration of aspirin, 325-mg loading dose followed by 81 mg/day, initiated within 24 hours of ED presentation and continued to hospital day 7, discharge, or death.		DOID:11394	D012128	C0035222	POI_intervention	27179988	1
ARDS_POI:02671	Aspirin administration					D001241	C0004057	POI_intervention	27179988	1
ARDS_POI:02672	Reduced ARDS incidence at 7 days					D012128	C0035222	POI_outcome	27179988	1
ARDS_POI:02673	ARDS risk population in ED							POI_population	27179988	1
ARDS_POI:02674	Adoption of low tidal volume ventilation							POI_outcome	12574072	1
ARDS_POI:02675	Thoracic surgery context							POI_context	12574072	1
ARDS_POI:02676	cellular repair mechanisms in ventilator-associated lung injury	ARDS_POI:01066	Alveolar epithelial and endothelial cells possess repair and remodeling mechanisms that can protect against mechanical stretch-induced injury and inflammation in ventilator-associated lung injury.		DOID:11394	D012128	C0035222	POI_mechanism	15695492	1
ARDS_POI:02677	Alveolar epithelial barrier disruption							POI_mechanism	15695492	1
ARDS_POI:02678	Endothelial barrier dysfunction							POI_mechanism	15695492	1
ARDS_POI:02679	Proinflammatory signaling cascades							POI_mechanism	15695492	1
ARDS_POI:02680	Alveolar cell repair mechanisms							POI_mechanism	15695492	1
ARDS_POI:02681	Prevention of ventilator-associated lung injury							POI_outcome	15695492	1
ARDS_POI:02682	Multiple organ failure							POI_mechanism	32255382	1
ARDS_POI:02683	Mortality due to COVID-19 pneumonia							POI_outcome	32255382	1
ARDS_POI:02684	Longer survival							POI_outcome	32255382	1
ARDS_POI:02685	E-PRE-DELIRIC model	delirium-prediction-model	Prediction model for delirium risk at ICU admission based on 9 factors: age, history of cognitive impairment, alcohol abuse, blood urea nitrogen, admission category, urgent admission, mean arterial pressure, corticosteroid use, and respiratory failure.			D003693	C0011581	POI_intervention	25894620	1
ARDS_POI:02686	Delirium prediction					D003693	C0011581	POI_outcome	25894620	1
ARDS_POI:02687	ICU patients							POI_population	25894620	1
ARDS_POI:02688	use of sedatives							POI_intervention	16100131	1
ARDS_POI:02689	Use of neuromuscular blockers							POI_intervention	16100131	1
ARDS_POI:02690	Longer duration of mechanical ventilation							POI_outcome	16100131	1
ARDS_POI:02691	Staff time and cost similar to invasive ventilation							POI_outcome	9187186	1
